order_id,customer_id,order_date,country,category,product,quantity,unit_price,total_amount,status,payment_method,is_returned
ORD-028361,CUST-6906,21/03/2023,Australia,Home and Garden,Wireless Headphones,1,£293.39,293.39,Shipped,Credit Card,no
ORD-026937,CUST-0418,05-29-2023,United States,electronics,Phone Case,5,66.3,331.5,cancelled,Cash,False
ORD-049766,CUST-3060,"November 06, 2022",US,clothing ,Phone Case,9,159.2,877.39,Cancelled,PayPal,False
ORD-039424,CUST-0334,29/12/2022,United States,BOOKS,USB Hub,1,£208.17,208.17,DELIVERED,Cash,0
ORD-027190,CUST-5561,"October 01, 2022",CANADA,electronics,Mechanical Keyboard,6,"$1,218.77",7312.62,Cancelled,Bank Transfer,True
ORD-015295,CUST-0491,29/06/2023,Australia,,Wireless Headphones,3,$148.0,104105.8,pending,PayPal,0
ORD-020877,CUST-0769,2024-04-29,USA,electronics,Sunglasses,1,£273.97,273.97,delivered,PayPal,True
ORD-025418,CUST-0557,25 Mar 2024,US,Electronics,Notebook Set,9,259.55,1185.84,DELIVERED,Credit Card,No
ORD-020155,CUST-7526,10/09/2023,DE,Books,Travel Mug,9,$139.01,1251.09,delivered,Cash,False
ORD-047351,CUST-4050,18/04/2024,australia,books,Python Programming Book,8,$54.64,437.12,Delivered,PayPal,1
ORD-045080,CUST-2301,2022-10-11,Australia,Clothing,Coffee Table,9,145.13,1306.17,Shipped,Credit Card,False
ORD-048080,CUST-4411,"September 19, 2022",United States,clothing ,Sunglasses,6,264.1,1584.6,Delivered,Cash,False
ORD-034187,CUST-0651,2023-05-13,United States,books,Python Programming Book,8,$277.35,2218.8,pending,Bank Transfer,False
ORD-024989,CUST-3357,17/04/2024,United Kingdom,Sports,Travel Mug,8,"$1,198.83",9590.64,Shipped,Cash,0
ORD-035779,CUST-0480,2023-10-15,U.S.A,Sports ,USB Hub,3,260.44,781.32,Pending,Bank Transfer,N
ORD-021691,CUST-3753,"September 21, 2022",US,clothing ,Office Chair,7,10.75,75.25,Cancelled,PayPal,Yes
ORD-009502,CUST-0316,"May 18, 2022",U.K.,ELECTRONICS,Resistance Bands,3,£116.67,350.01,delivered,Bank Transfer,yes
ORD-005116,CUST-0924,2024-06-01,AUS,BOOKS,Yoga Mat,1,£118.44,118.44,Cancelled,PayPal,0
ORD-020232,CUST-4622,"May 07, 2022",U.S.A,,Python Programming Book,8,96.47,771.76,DELIVERED,PayPal,True
ORD-015539,CUST-6894,09-05-2023,CANADA,clothing ,Python Programming Book,3,234.57,703.71,cancelled,Bank Transfer,True
ORD-023437,CUST-4634,22 May 2023,U.S.A,home & garden,Yoga Mat,1,278.43,278.43,pending,Cash,yes
ORD-049648,CUST-4731,2023-06-14,Canada,Home and Garden,Sunglasses,5,$95.72,478.6,Pending,Credit Card,1
ORD-045083,CUST-0525,04-30-2022,US,Sports,Coffee Table,7,110.23,771.61,Shipped,Cash,True
ORD-016108,CUST-6105,09-05-2023,,,Wireless Headphones,6,"$1,036.98",6221.88,shipped,Credit Card,Yes
ORD-021432,CUST-3774,2023-10-22,USA,SPORTS,Coffee Table,3,79.82,239.46,Cancelled,Credit Card,False
ORD-002730,,2023-07-29,,,Water Bottle,8,,,delivered,Bank Transfer,N
ORD-036163,CUST-4935,02-18-2024,United Kingdom,ELECTRONICS,Desk Lamp,9,£40.63,365.67,Cancelled,Bank Transfer,True
ORD-011763,CUST-2881,05-18-2022,germany,electronics,Notebook Set,1,78.93,78.93,cancelled,Bank Transfer,1
ORD-036226,CUST-4130,2022-01-04,USA,Electronics,Sunglasses,4,£127.12,508.48,cancelled,Cash,TRUE
ORD-000932,CUST-7751,01-12-2022,DE,Sports,Monitor Stand,9,10.97,98.73,delivered,Credit Card,Yes
ORD-015508,CUST-3157,2022-06-25,United Kingdom,Electronics,Mechanical Keyboard,6,$110.27,661.62,Delivered,Cash,N
ORD-012230,CUST-3095,05-28-2023,United Kingdom,Books,Sunglasses,1,286.53,286.53,shipped,PayPal,no
ORD-039294,CUST-6048,2022-03-16,United States,Books,Resistance Bands,2,£115.3,230.6,delivered,Cash,TRUE
ORD-008787,,"November 07, 2023",,,Office Chair,5,,,DELIVERED,Bank Transfer,Yes
ORD-020356,CUST-3715,"October 09, 2022",U.K.,Books,Yoga Mat,5,£248.01,1240.05,delivered,Cash,no
ORD-003863,,16 May 2023,,,Bluetooth Speaker,8,,,Delivered,PayPal,no
ORD-006577,CUST-5355,07-06-2023,U.K.,Books,Travel Mug,4,175.94,703.76,pending,Cash,True
ORD-046823,CUST-5329,05-19-2022,UK,BOOKS,Laptop Stand,4,"$1,942.37",7769.48,Shipped,Bank Transfer,False
ORD-049872,CUST-2914,2024-04-12,Canada,clothing ,Laptop Stand,5,260.82,1304.1,Cancelled,Bank Transfer,0
ORD-022072,CUST-5864,25 Aug 2023,canada,Books,Sunglasses,8,54.35,434.8,Pending,Credit Card,no
ORD-030543,CUST-1414,2023-12-20,Australia,Home & Garden,Travel Mug,8,51.55,412.4,Shipped,Credit Card,no
ORD-042162,CUST-4283,16 Dec 2023,Germany,Books,Desk Lamp,5,42.8,214.0,shipped,Bank Transfer,False
ORD-046602,CUST-4944,13 May 2022,germany,BOOKS,Monitor Stand,8,136.32,1090.56,DELIVERED,PayPal,FALSE
ORD-031957,CUST-3630,07 Sep 2023,AUS,books,Desk Lamp,6,48.52,456.42,Cancelled,PayPal,0
ORD-021026,CUST-1459,10-09-2022,canada,Electronics,Bluetooth Speaker,4,299.96,1199.84,DELIVERED,Credit Card,FALSE
ORD-033394,CUST-1786,2024-02-01,USA,Books,Water Bottle,3,90.03,451.67,cancelled,PayPal,Yes
ORD-045811,CUST-2921,08-08-2023,CANADA,ELECTRONICS,Monitor Stand,9,"$1,752.13",15769.17,DELIVERED,PayPal,yes
ORD-046799,CUST-2456,03-21-2023,UK,Home and Garden,Mechanical Keyboard,7,£233.73,1636.11,pending,PayPal,1
ORD-048379,CUST-5960,08 Aug 2023,U.S.A,clothing ,Monitor Stand,6,30.35,182.1,Cancelled,Credit Card,1
ORD-043219,CUST-3823,27/10/2022,USA,Home & Garden,Phone Case,4,£188.62,754.48,Pending,Cash,N
ORD-037831,CUST-1836,23/12/2023,australia,SPORTS,Phone Case,5,78.37,391.85,shipped,Bank Transfer,Y
ORD-005206,CUST-5016,2024-01-07,United Kingdom,Electronics,Mechanical Keyboard,1,48.03,48.03,cancelled,Credit Card,Yes
ORD-035594,CUST-4158,2023-04-29,germany,Home and Garden,Running Shoes,1,158.3,158.3,cancelled,Cash,0
ORD-020614,,2022-12-02,,,Sunglasses,4,,644.68,delivered,Cash,0
ORD-025632,CUST-5668,31/12/2023,UK,books,Office Chair,3,42.34,127.02,Delivered,PayPal,0
ORD-008090,CUST-5584,"December 19, 2023",U.K.,Books,Backpack,3,245.68,737.04,shipped,Credit Card,0
ORD-047383,CUST-1686,2022-11-16,United States,Clothing,Monitor Stand,4,£230.99,923.96,delivered,Cash,True
ORD-039595,CUST-6279,2022-06-11,CANADA,SPORTS,Backpack,5,"$1,607.23",8036.15,Cancelled,Bank Transfer,No
ORD-014463,,03 Apr 2023,,,Bluetooth Speaker,1,,,Delivered,Cash,True
ORD-025754,CUST-2814,2022-02-24,US,electronics,Yoga Mat,4,157.77,631.08,Pending,Credit Card,Y
ORD-022371,CUST-5265,2024-02-07,UK,Sports,Monitor Stand,2,27.76,55.52,DELIVERED,PayPal,FALSE
ORD-020514,CUST-3369,"May 12, 2023",U.S.A,Sports ,Mechanical Keyboard,1,"$1,420.94",1420.94,delivered,Credit Card,1
ORD-000822,,30/08/2022,,,Travel Mug,5,,,pending,Credit Card,Yes
ORD-047604,CUST-0807,"January 27, 2024",CANADA,Electronics,Coffee Table,9,298.6,2687.4,Shipped,Credit Card,0
ORD-034741,CUST-5222,2023-06-02,Australia,electronics,Yoga Mat,6,£263.85,1583.1,delivered,PayPal,N
ORD-014007,CUST-6933,"April 17, 2024",U.K.,clothing ,Water Bottle,3,£6.48,19.44,DELIVERED,Bank Transfer,False
ORD-013400,CUST-2911,2022-01-02,United Kingdom,Sports,Yoga Mat,5,37.17,185.85,DELIVERED,Cash,Y
ORD-032119,CUST-7246,2022-01-13,US,books,Resistance Bands,2,54.98,109.96,cancelled,Bank Transfer,FALSE
ORD-004860,,2023-08-28,,,Mechanical Keyboard,6,,,DELIVERED,PayPal,no
ORD-028869,CUST-1592,"December 27, 2023",CANADA,BOOKS,Resistance Bands,1,65.64,73.95,pending,PayPal,True
ORD-022573,CUST-2295,04 May 2024,germany,,Desk Lamp,7,213.48,1494.36,Shipped,Credit Card,Y
ORD-029737,,25/11/2022,,,Yoga Mat,-3,,,cancelled,PayPal,True
ORD-037531,CUST-3203,13 Oct 2023,USA,Electronics,USB Hub,6,$231.91,1391.46,shipped,Bank Transfer,TRUE
ORD-022013,CUST-7678,04-09-2023,U.K.,BOOKS,Notebook Set,7,$202.4,1416.8,pending,PayPal,N
ORD-043086,CUST-7655,16 Aug 2023,UK,BOOKS,Running Shoes,2,179.62,359.24,Cancelled,Credit Card,True
ORD-035227,CUST-4994,2023-01-18,U.K.,Clothing,Backpack,4,"$1,483.94",5935.76,Pending,PayPal,False
ORD-007801,CUST-1226,07-04-2022,canada,ELECTRONICS,Water Bottle,8,"$1,626.21",13009.68,Pending,Bank Transfer,False
ORD-034386,CUST-4278,"May 10, 2023",canada,books,Laptop Stand,5,$61.48,307.4,Delivered,Credit Card,TRUE
ORD-046911,CUST-4581,2022-07-04,Australia, clothing,USB Hub,2,250.53,501.06,delivered,Bank Transfer,0
ORD-040468,CUST-4634,10-06-2022,United Kingdom,Electronics,Wireless Headphones,6,123.38,740.28,cancelled,PayPal,1
ORD-037632,CUST-6223,04/05/2024,Canada,home & garden,Coffee Table,5,$92.41,462.05,Pending,PayPal,True
ORD-047385,CUST-3344,2023-01-04,United Kingdom,BOOKS,Laptop Stand,5,97.46,487.3,cancelled,Credit Card,FALSE
ORD-015696,CUST-5586,28/03/2024,australia,clothing ,Wireless Headphones,1,287.54,403.21,Delivered,Credit Card,no
ORD-009187,CUST-6986,"September 05, 2023",Germany,electronics,Backpack,4,206.4,825.6,pending,Cash,False
ORD-042019,CUST-1019,17/01/2024,DE,Sports ,Bluetooth Speaker,2,43.72,87.44,Pending,Credit Card,1
ORD-006362,CUST-5844,2022-07-27,Germany,clothing ,Phone Case,1,120.6,120.6,cancelled,PayPal,True
ORD-022650,CUST-7959,03-22-2023,U.S.A,Books,Wireless Headphones,7,$169.86,1189.02,DELIVERED,Credit Card,TRUE
ORD-024412,CUST-1183,12-27-2022,AUS,Books,Notebook Set,8,286.07,2288.56,pending,Credit Card,Yes
ORD-041084,CUST-5044,09-15-2022,U.S.A,BOOKS,Resistance Bands,9,20.72,186.48,DELIVERED,PayPal,False
ORD-042969,CUST-3578,"February 15, 2022",DE,Books,Sunglasses,6,£31.17,187.02,cancelled,Cash,No
ORD-023029,CUST-5027,21/04/2023,canada,electronics,Python Programming Book,7,210.11,1470.77,cancelled,Credit Card,yes
ORD-046850,CUST-6476,2023-06-03,DE, clothing,Yoga Mat,9,$114.13,1027.17,Cancelled,Credit Card,N
ORD-034256,CUST-1543,30 May 2023,AUS,clothing ,Wireless Headphones,5,$172.81,864.05,DELIVERED,Bank Transfer,False
ORD-008845,CUST-0809,05 Jul 2022,US,books,Running Shoes,7,263.56,1844.92,pending,Cash,yes
ORD-048056,CUST-7330,06/08/2023,United States,ELECTRONICS,Laptop Stand,9,£147.11,1323.99,pending,Bank Transfer,Yes
ORD-020367,CUST-7576,2023-08-27,australia,,Office Chair,9,£104.18,937.62,Pending,Bank Transfer,Y
ORD-004058,CUST-4745,"November 07, 2022",DE,,Resistance Bands,2,37.47,74.94,cancelled,Credit Card,True
ORD-027832,CUST-2438,"August 11, 2022",Canada,Books,Coffee Table,1,$55.97,55.97,Shipped,Bank Transfer,no
ORD-013085,CUST-3913,01-10-2024,germany,Home & Garden,Resistance Bands,6,211.13,1266.78,pending,Bank Transfer,1
ORD-017042,CUST-6394,10 Dec 2022,U.K.,books,USB Hub,3,136.11,408.33,DELIVERED,Credit Card,N
ORD-045459,CUST-4507,11/04/2024,AUS,Books,Sunglasses,3,£145.12,435.36,Delivered,Credit Card,True
ORD-037285,CUST-6181,11 Sep 2023,,,Wireless Headphones,2,£40.02,80.04,Shipped,Bank Transfer,0
ORD-041547,,11/09/2023,,,Backpack,2,,,Shipped,PayPal,True
ORD-007079,CUST-1638,"February 15, 2022",United Kingdom,electronics,Laptop Stand,6,85.53,513.18,Pending,Bank Transfer,No
ORD-013255,CUST-5165,30/08/2023,DE,ELECTRONICS,USB Hub,4,108.77,435.08,Cancelled,PayPal,True
ORD-020886,CUST-1282,17/02/2022,,,Bluetooth Speaker,3,221.95,665.85,delivered,Credit Card,No
ORD-023265,CUST-0614,01/05/2024,US,Sports ,Laptop Stand,2,177.46,354.92,Delivered,PayPal,TRUE
ORD-035839,CUST-1467,05-05-2022,USA,Sports,Desk Lamp,3,10.96,42.35,cancelled,Cash,True
ORD-001006,,2022-03-17,,,LED Strip Lights,5,,828.5,Pending,Cash,no
ORD-019987,CUST-2409,03/01/2022,DE,BOOKS,Water Bottle,9,17.06,153.54,DELIVERED,PayPal,Yes
ORD-041918,CUST-2640,2022-03-24,UK,ELECTRONICS,Backpack,1,$111.5,111.5,shipped,PayPal,TRUE
ORD-023772,CUST-5588,2023-04-05,CANADA, clothing,Water Bottle,8,$199.64,1597.12,Cancelled,Cash,Yes
ORD-023542,,14 Apr 2023,,,LED Strip Lights,8,,1510.96,DELIVERED,Credit Card,no
ORD-009254,CUST-6981,2022-04-21,Canada,Home and Garden,Bluetooth Speaker,5,91.08,455.4,Pending,Cash,TRUE
ORD-031883,CUST-6319,2023-01-04,US,books,Python Programming Book,4,$24.87,99.48,Shipped,PayPal,Y
ORD-038884,CUST-5239,2024-04-01,UK,SPORTS,Desk Lamp,3,$209.71,629.13,shipped,PayPal,False
ORD-016752,CUST-5153,01-21-2024,australia,Sports ,Resistance Bands,4,47.46,189.84,Shipped,Bank Transfer,Yes
ORD-015758,,16/03/2024,,,Office Chair,9,,,shipped,Cash,Y
ORD-003542,CUST-1634,07 Aug 2022,canada,,Sunglasses,1,43.19,43.19,Delivered,PayPal,No
ORD-023979,CUST-7537,2022-03-07,US,electronics,Python Programming Book,2,"$1,132.80",2265.6,shipped,Cash,FALSE
ORD-045749,CUST-3790,04-25-2022,U.K.,ELECTRONICS,USB Hub,1,175.44,175.44,pending,Bank Transfer,True
ORD-013714,CUST-6381,"March 03, 2022",canada,Electronics,Mechanical Keyboard,3,$220.74,662.22,pending,Cash,N
ORD-048009,CUST-6812,2024-05-26,Australia,Home and Garden,Yoga Mat,3,100.07,300.21,pending,Bank Transfer,yes
ORD-031572,CUST-3994,2022-04-24,Germany, clothing,Monitor Stand,4,£69.35,277.4,cancelled,Cash,FALSE
ORD-037313,CUST-4529,09-27-2022,Australia,,Wireless Headphones,9,$283.47,2551.23,cancelled,Cash,1
ORD-041730,CUST-3668,02-04-2022,US, clothing,Running Shoes,7,$68.81,481.67,DELIVERED,PayPal,yes
ORD-026067,CUST-4453,22 Aug 2023,USA,electronics,Yoga Mat,9,188.15,1693.35,pending,PayPal,True
ORD-005397,CUST-0763,2024-06-15,U.K.,Home & Garden,Office Chair,9,39.78,358.02,cancelled,Cash,False
ORD-012262,CUST-6885,2023-06-17,US,Home & Garden,Wireless Headphones,4,262.29,1049.16,Pending,PayPal,True
ORD-022225,,25/05/2024,,,Bluetooth Speaker,7,,,cancelled,Credit Card,False
ORD-029152,CUST-0331,11 Jul 2022,U.S.A,clothing ,Notebook Set,2,16.99,33.98,pending,PayPal,TRUE
ORD-043377,,2023-09-30,,,USB Hub,3,,,Cancelled,PayPal,no
ORD-019248,CUST-3191,01-21-2024,germany,Home & Garden,Laptop Stand,4,$23.13,92.52,cancelled,Cash,N
ORD-035804,CUST-6815,2022-09-02,United States,SPORTS,Sunglasses,1,£39.7,39.7,Delivered,Cash,True
ORD-004061,CUST-2419,2023-02-21,United States,Sports ,Phone Case,3,$91.04,273.12,Cancelled,Cash,no
ORD-048941,CUST-6027,24/12/2023,germany,Clothing,LED Strip Lights,7,278.94,1952.58,Cancelled,PayPal,False
ORD-023039,CUST-1608,05-24-2023,Australia,ELECTRONICS,Office Chair,7,80.17,561.19,Cancelled,PayPal,True
ORD-002886,CUST-5957,2023-11-14,Canada,,Coffee Table,2,£267.88,535.76,delivered,Cash,N
ORD-031503,CUST-1474,2022-02-27,Germany,clothing ,USB Hub,3,$119.84,359.52,pending,Credit Card,False
ORD-043672,CUST-4115,2022-04-07,United States,Home and Garden,Running Shoes,3,60.1,180.3,Shipped,Credit Card,Yes
ORD-008114,CUST-0080,2023-02-04,USA,Clothing,Sunglasses,9,£91.35,822.15,delivered,Bank Transfer,FALSE
ORD-009607,CUST-6294,06 Mar 2024,Germany,Sports,Water Bottle,8,"$1,968.84",15750.72,Cancelled,Bank Transfer,FALSE
ORD-007412,,"January 15, 2022",,,Wireless Headphones,4,,,Delivered,Cash,Yes
ORD-049045,CUST-1524,2022-05-29,australia,Sports ,Monitor Stand,6,$45.82,274.92,Cancelled,Cash,no
ORD-020972,CUST-1123,07-17-2023,germany,ELECTRONICS,Notebook Set,6,239.0,1434.0,Pending,PayPal,FALSE
ORD-002983,,24/05/2023,,,Bluetooth Speaker,2,,309.88,cancelled,Bank Transfer,Yes
ORD-005763,CUST-2924,2023-11-14,AUS,Clothing,Water Bottle,4,106.31,425.24,Shipped,Bank Transfer,no
ORD-047402,,2023-01-05,,,Notebook Set,3,,92.25,DELIVERED,PayPal,True
ORD-036868,CUST-3791,"January 25, 2022",Canada,Sports,Resistance Bands,7,247.92,1735.44,delivered,PayPal,FALSE
ORD-030750,CUST-2842,"May 23, 2022",USA,Sports ,Water Bottle,2,"$1,917.80",3835.6,Pending,Credit Card,No
ORD-033657,CUST-0443,14 Jan 2024,USA,clothing ,Monitor Stand,7,24.76,173.32,cancelled,Credit Card,Yes
ORD-046685,CUST-2144,2023-05-30,United States, clothing,Yoga Mat,9,40.62,365.58,Cancelled,PayPal,Yes
ORD-031058,CUST-3467,30/05/2022,Germany,Electronics,Wireless Headphones,7,9.38,65.66,shipped,Cash,Y
ORD-001228,CUST-1570,2023-03-18,USA,ELECTRONICS,Mechanical Keyboard,9,£151.2,1360.8,Delivered,PayPal,yes
ORD-046304,,23/07/2023,,,Python Programming Book,3,,,DELIVERED,PayPal,False
ORD-025796,CUST-1858,2023-03-25,Germany,Clothing,Notebook Set,8,72.41,579.28,Delivered,PayPal,N
ORD-034665,CUST-3561,13/07/2023,U.K.,Sports ,Coffee Table,4,£19.66,78.64,Cancelled,Credit Card,1
ORD-018220,CUST-5631,21 Feb 2022,Canada,Home & Garden,Backpack,5,£287.96,1439.8,DELIVERED,PayPal,no
ORD-000673,,20/08/2023,,,Desk Lamp,6,,,delivered,Bank Transfer,False
ORD-013788,CUST-2323,09-26-2023,germany,ELECTRONICS,Python Programming Book,6,170.97,1025.82,Shipped,Cash,1
ORD-029877,CUST-4962,08-01-2022,Canada,BOOKS,Bluetooth Speaker,5,97.18,485.9,Pending,Bank Transfer,Y
ORD-007636,,"December 27, 2022",,,Office Chair,1,,,pending,Cash,True
ORD-001165,,09/11/2022,,,Laptop Stand,7,,,delivered,Cash,1
ORD-038586,CUST-0029,25 May 2023,US, clothing,Notebook Set,4,148.59,594.36,Delivered,PayPal,Yes
ORD-041261,CUST-6035,22/10/2022,germany,Home & Garden,Sunglasses,3,245.21,735.63,cancelled,PayPal,yes
ORD-040309,CUST-6622,26/10/2023,CANADA,BOOKS,Notebook Set,7,149.32,734.44,Shipped,PayPal,no
ORD-020219,CUST-1448,06/03/2022,AUS,Clothing,Monitor Stand,6,£214.31,1285.86,cancelled,Cash,yes
ORD-044872,,2024-01-05,,,Yoga Mat,2,,,Cancelled,PayPal,N
ORD-033955,CUST-2549,06/03/2022,DE,Sports,Yoga Mat,5,£222.03,1110.15,shipped,PayPal,0
ORD-008854,,04-11-2024,,,Notebook Set,2,,,DELIVERED,Cash,No
ORD-034964,CUST-3359,19 Aug 2022,United Kingdom,ELECTRONICS,LED Strip Lights,8,207.89,1663.12,shipped,Bank Transfer,False
ORD-036173,CUST-2441,"September 25, 2023",USA,BOOKS,Backpack,9,115.42,1038.78,cancelled,Credit Card,No
ORD-031020,CUST-7743,2024-05-31,germany,Sports,Backpack,3,21.39,64.17,delivered,Credit Card,no
ORD-016650,CUST-1553,15/01/2024,Canada,BOOKS,Coffee Table,1,164.9,164.9,delivered,Bank Transfer,False
ORD-025454,,21 Jul 2022,,,Python Programming Book,3,,3471.12,shipped,Cash,1
ORD-028373,CUST-3561,"January 11, 2022",DE,BOOKS,Monitor Stand,9,148.6,1337.4,Pending,Credit Card,1
ORD-011403,CUST-4861,2023-12-01,U.S.A,electronics,Laptop Stand,3,253.84,761.52,shipped,Credit Card,N
ORD-019430,CUST-4478,2022-10-08,UK,Electronics,Yoga Mat,9,146.66,1319.94,Delivered,Cash,FALSE
ORD-005764,CUST-1829,"September 01, 2022",australia,Sports ,Python Programming Book,3,131.45,394.35,cancelled,Credit Card,FALSE
ORD-042633,CUST-1863,16/02/2023,germany,home & garden,Desk Lamp,9,59.97,539.73,Cancelled,PayPal,True
ORD-027827,CUST-4474,"October 13, 2023",canada,Clothing,Office Chair,6,252.29,1513.74,delivered,Credit Card,TRUE
ORD-030297,CUST-6453,12-20-2022,Germany,home & garden,USB Hub,6,254.68,1528.08,Shipped,Credit Card,no
ORD-014093,CUST-2799,2024-05-20,Germany,Home & Garden,LED Strip Lights,8,16.74,133.92,delivered,Credit Card,Yes
ORD-007674,CUST-4231,04/05/2022,Canada,Sports,Wireless Headphones,5,219.92,1099.6,DELIVERED,Credit Card,No
ORD-049462,CUST-5189,10/05/2023,canada, clothing,Backpack,6,$104.88,629.28,pending,PayPal,0
ORD-031880,CUST-4883,04-01-2022,UK,ELECTRONICS,Python Programming Book,3,261.64,784.92,Shipped,Bank Transfer,FALSE
ORD-001299,CUST-4572,04-09-2022,CANADA,electronics,Mechanical Keyboard,1,88.67,88.67,Pending,PayPal,TRUE
ORD-013733,CUST-4144,20 Feb 2023,U.K.,Home and Garden,Sunglasses,9,232.35,2091.15,Cancelled,Bank Transfer,Yes
ORD-012987,CUST-5273,2022-06-04,australia,Home and Garden,Notebook Set,3,248.8,746.4,Delivered,Credit Card,1
ORD-048463,CUST-1739,18/04/2023,australia,Books,Water Bottle,6,$67.51,405.06,DELIVERED,PayPal,False
ORD-026139,CUST-0073,"November 05, 2022",Canada,Electronics,Python Programming Book,8,287.27,2298.16,delivered,PayPal,no
ORD-015351,,2022-09-15,,,Notebook Set,1,,,Shipped,Credit Card,False
ORD-022638,CUST-6122,07 Aug 2023,australia,home & garden,Laptop Stand,9,"$1,807.63",16268.67,DELIVERED,Cash,False
ORD-039572,CUST-3879,17/06/2022,Australia,SPORTS,Python Programming Book,5,£66.53,332.65,shipped,Credit Card,0
ORD-029054,CUST-1066,2022-04-24,U.K.,Home & Garden,Python Programming Book,8,256.43,2051.44,delivered,PayPal,TRUE
ORD-030305,CUST-2495,2022-07-13,germany,Home and Garden,Travel Mug,5,21.11,105.55,Delivered,Cash,FALSE
ORD-005265,CUST-3013,"May 09, 2022",United States,,Python Programming Book,9,$196.02,1764.18,pending,PayPal,True
ORD-031555,CUST-2119,"August 11, 2022",USA, clothing,Bluetooth Speaker,9,46.56,419.04,Delivered,Cash,yes
ORD-025037,,2022-10-04,,,Bluetooth Speaker,4,,,Cancelled,Bank Transfer,N
ORD-040594,CUST-1306,12-04-2023,AUS,Electronics,Mechanical Keyboard,8,12.02,96.16,cancelled,PayPal,False
ORD-044788,CUST-7331,24/05/2023,Germany,Home & Garden,Water Bottle,9,£141.36,1272.24,Delivered,Credit Card,True
ORD-023662,CUST-5308,2023-04-03,australia,Home and Garden,Notebook Set,7,£49.87,349.09,delivered,Cash,No
ORD-038895,CUST-0155,08/02/2023,U.K.,electronics,USB Hub,1,252.97,252.97,pending,PayPal,False
ORD-045701,CUST-1750,02-09-2023,australia, clothing,Running Shoes,6,$286.65,1719.9,Pending,PayPal,False
ORD-018592,CUST-6845,2023-12-29,CANADA,home & garden,Coffee Table,8,£237.17,1897.36,shipped,PayPal,TRUE
ORD-045645,CUST-6758,29 Apr 2024,Canada,Clothing,Running Shoes,9,"$1,243.08",11187.72,Delivered,Credit Card,Y
ORD-024136,CUST-3126,2022-08-28,USA, clothing,Laptop Stand,5,107.16,535.8,Pending,Bank Transfer,Yes
ORD-014251,CUST-3544,2023-04-24,Canada, clothing,Notebook Set,4,94.5,378.0,Cancelled,Credit Card,FALSE
ORD-023781,CUST-7345,2024-04-15,U.K.,clothing ,Desk Lamp,4,199.63,798.52,pending,Credit Card,False
ORD-024988,CUST-2891,17/06/2024,UK,home & garden,Sunglasses,8,£131.2,1049.6,pending,PayPal,Y
ORD-016236,CUST-4256,04-22-2024,,,Sunglasses,1,146.57,146.57,DELIVERED,PayPal,Yes
ORD-018055,CUST-2519,15 Jan 2022,,,Resistance Bands,5,$235.04,1175.2,Delivered,PayPal,True
ORD-045947,CUST-6119,2023-01-27,U.S.A,electronics,Desk Lamp,7,£281.56,1970.92,Pending,Cash,N
ORD-012215,,08-14-2023,,,Monitor Stand,4,,179.8,cancelled,PayPal,no
ORD-049440,CUST-1197,2023-09-04,canada,home & garden,Phone Case,0,"$1,212.28",0.0,Delivered,Credit Card,No
ORD-037972,CUST-6841,2022-09-09,Canada,Sports,Office Chair,1,15.7,15.7,Shipped,Cash,No
ORD-007626,CUST-2166,12-17-2022,US,BOOKS,Desk Lamp,7,44.6,312.2,pending,Cash,True
ORD-012377,CUST-4926,11/03/2022,DE,electronics,Office Chair,3,9.42,28.26,Pending,Bank Transfer,No
ORD-022922,CUST-4249,13/05/2024,CANADA,SPORTS,Resistance Bands,4,109.92,439.68,Cancelled,PayPal,False
ORD-014091,CUST-5426,26 Jan 2022,CANADA,home & garden,Coffee Table,5,32.09,160.45,Cancelled,Credit Card,Y
ORD-041614,CUST-6287,04-07-2024,Australia,home & garden,Water Bottle,6,$223.79,1342.74,Cancelled,Credit Card,True
ORD-032503,CUST-2616,"August 30, 2022",United Kingdom,books,Wireless Headphones,8,188.3,1506.4,Pending,Credit Card,No
ORD-013444,CUST-7135,2023-12-06,US,Home and Garden,Wireless Headphones,8,162.59,1300.72,pending,Credit Card,FALSE
ORD-042632,CUST-0335,2023-08-18,USA,Clothing,Resistance Bands,2,$186.31,372.62,DELIVERED,Cash,False
ORD-008884,,04-30-2023,,,Desk Lamp,7,,,DELIVERED,Bank Transfer,False
ORD-038172,CUST-7580,2022-12-22,CANADA,books,Desk Lamp,6,153.2,919.2,DELIVERED,Cash,yes
ORD-013657,CUST-4634,06-03-2022,U.S.A,electronics,LED Strip Lights,6,106.05,893.3,Pending,Bank Transfer,1
